old new,0.4429804946379099,0.158,0.6009804946379099
smart intelligent,-0.4143272685297491,0.9199999999999999,0.5056727314702508
hard difficult,-0.3686103248172221,0.877,0.5083896751827779
happy cheerful,-0.48687185777081987,0.9550000000000001,0.4681281422291802
hard easy,0.5230439981550015,0.095,0.6180439981550014
fast rapid,-0.3785924746421331,0.875,0.4964075253578669
happy glad,-0.4612693793715934,0.917,0.45573062062840664
short long,0.6363731937892128,0.123,0.7593731937892128
stupid dumb,-0.25651761849871524,0.958,0.7014823815012847
weird strange,-0.2028566483234906,0.893,0.6901433516765094
wide narrow,0.5354841397219887,0.10300000000000001,0.6384841397219887
bad awful,-0.32148371735663195,0.842,0.520516282643368
easy difficult,0.5253215062169285,0.057999999999999996,0.5833215062169286
bad terrible,-0.0693661801859583,0.778,0.7086338198140417
hard simple,0.20543378446691377,0.13799999999999998,0.34343378446691375
smart dumb,0.4817229798655572,0.05500000000000001,0.5367229798655572
insane crazy,-0.5011970271937901,0.9570000000000001,0.45580297280620996
happy mad,0.4858977763881337,0.095,0.5808977763881337
large huge,-0.34052585718263784,0.9470000000000001,0.6064741428173622
hard tough,-0.4219254833871701,0.805,0.38307451661282993
new fresh,-0.34340552465220686,0.683,0.3395944753477932
sharp dull,0.3349735655847861,0.06,0.3949735655847861
quick rapid,-0.463287476921012,0.97,0.506712523078988
dumb foolish,0.044078613043911696,0.667,0.7110786130439117
wonderful terrific,-0.42831912599429756,0.8630000000000001,0.43468087400570254
strange odd,-0.5074794651158777,0.9019999999999999,0.3945205348841222
happy angry,0.39544598155582233,0.128,0.5234459815558223
narrow broad,0.6415026262274646,0.118,0.7595026262274646
simple easy,-0.4028514783920656,0.9400000000000001,0.5371485216079345
old fresh,0.21006001591778392,0.087,0.2970600159177839
apparent obvious,-0.12224266855980048,0.8470000000000001,0.7247573314401996
inexpensive cheap,-0.2852099572612389,0.8720000000000001,0.5867900427387612
nice generous,-0.17160824308916467,0.5,0.32839175691083533
weird normal,0.11545469590476955,0.072,0.18745469590476954
weird odd,-0.5923135941970588,0.9199999999999999,0.3276864058029411
bad immoral,-0.44223181398948735,0.762,0.31976818601051266
sad funny,0.5247101220105209,0.095,0.6197101220105209
wonderful great,-0.48715054329566937,0.805,0.3178494567043307
guilty ashamed,-0.0695610939525132,0.638,0.5684389060474868
beautiful wonderful,0.02136700497913524,0.65,0.6713670049791353
confident sure,-0.2631001403929407,0.827,0.5638998596070592
dumb dense,-0.42186515535570535,0.727,0.30513484464429463
large big,-0.3849278770825384,0.9550000000000001,0.5700721229174617
nice cruel,0.2583477522356391,0.067,0.3253477522356391
impatient anxious,0.05212684038767579,0.603,0.6551268403876758
big broad,-0.38756603180287086,0.673,0.2854339681971292
strong proud,0.017952486172489457,0.317,0.33495248617248946
unnecessary necessary,0.47515934937483545,0.063,0.5381593493748354
restless young,0.15669203481732505,0.16,0.31669203481732505
dumb intelligent,0.3988826211233538,0.075,0.47388262112335383
bad great,0.4764451736852047,0.034999999999999996,0.5114451736852047
difficult simple,0.43948258448278044,0.087,0.5264825844827804
necessary important,-0.2743893285169716,0.737,0.46261067148302837
bad terrific,0.2697409779802822,0.065,0.3347409779802822
mad glad,0.24916089251005033,0.145,0.3941608925100503
honest guilty,0.20899948688200787,0.118,0.32699948688200786
